"id","request.custom_id","success","result.product.title","result.product.book_description"
"EBB148A8720D4B2499B4B4A647E66043",,true,,
"0F3E2E3869DD4AC48BA6F57507653621",,true,"Belkin Grip Kindle Sleeve (Fits Kindle Keyboard), Black/White",
"A6315DBC890B4E98ADDAE594CD72B562",,true,"An Autobiography of Buffalo Bill (Colonel W.F. Cody) - Illustrated","Illustrated. Formatted for the Kindle. Linked Contents.. Excerpt: CHAPTER II am about to take the back-trail through the Old West — the West that I knew and loved. All my life it has been a pleasure to show its beauties, its marvels and its possibilities to those who, under my guidance, saw it for the first time.. Now, going back over the ground, looking at it through the eyes of memory, it will be a still greater pleasure to take with me the many readers of this book. And if, in following me through some of the exciting scenes of the old days, meeting some of the brave men who made its stirring history, and listening to my camp-fire tales of the buffalo, the Indian, the stage-coach and the pony-express, their interest in this vast land of my youth, should be awakened, I should feel richly repaid.. The Indian, tamed, educated and inspired with a taste for white collars and moving-pictures, is as numerous as ever, but not so picturesque. On the little tracts of his great inheritance allotted him by civilization he is working out his own manifest destiny.. The buffalo has gone. Gone also is the stagecoach whose progress his pilgrimages often used to interrupt. Gone is the pony express, whose marvelous efficiency could compete with the wind, but not with the harnessed lightning flashed over the telegraph wires. Gone are the very bone-gatherers who laboriously collected the bleaching relics of the great herds that once dotted the prairies.. But the West of the old times, with its strong characters, its stern battles and its tremendous stretches of loneliness, can never be blotted from my mind. Nor can it, I hope, be blotted from the memory of the American people, to whom it has now become a priceless possession.. It has been my privilege to spend my working years on the frontier. I have known and served with commanders like Sherman, Sheridan, Miles, Custer and A.A. Carr — men who would be leaders in any army in any age. I have known and helped to fight with many of the most notable of the Indian warriors.. Frontiersmen good and bad, gunmen as well as inspired prophets of the future, have been my camp companions. Thus, I know the country of which I am about to write as few men now living have known it.. Recently, in the hope of giving permanent form to the history of the Plains, I staged many of the Indian battles for the films. Through the courtesy of the War and Interior Departments I had the help of the soldiers and the Indians.. Now that this work has been done I am again in the saddle and at your service for what I trust will be a pleasant and perhaps instructive journey over the old trails. We shall omit the hazards and the hardships, but often we shall leave the iron roads over which the Pullman rolls and, back in the hills, see the painted Indians winding up the draws, or watch the more savage Mormon Danites swoop down on the wagon-train. In my later years I have brought the West to the East — under a tent. Now I hope to bring the people of the East and of the New West to the Old West, and possibly here and there to supply new material for history. ..."
"FE0478AE1C1D4140B1C0D39F233D6A57",,true,"USA TODAY, Paid No-Ads Daily Edition  Kindle Edition",
"903E41CAC1AF433AAB9E0DA05C9DF852",,true,,
"EEEFC3C1CC3A4EE2BE5E5A5F5F6BF68B",,true,,
"9D320E177BD74D4489105E36FDE87E90",,true,,
"B7B1559142A34767B8743263B709E971",,true,,
"8BB6050A022B4716B5F49299CA840F4D",,true,"The Strength of Three","Never let it be said that ex-soldiers don’t know what to do with their hands…. When it comes to men, Christina isn’t just gun shy, she’s downright terrified. Her abusive drunk of a father, plus bad experiences in high school and college, have cemented her belief that all men are the same—ruthless and violent at the slightest provocation.. She tells herself she couldn’t care less about her lack of a love life. Yet lately she’s been having seriously erotic dreams about two of her bosses. And oddly, those dreams make her body tingle, not seize up in a panic attack.. TJ and Jon have shared women since their military days. Somehow it makes them feel whole. From the first glance, Christina has been the object of their desire, but getting close to the prickly female hasn’t been easy—not when she holds men off with a psychological pitchfork. They’ve waited a long time to ease their way into her life.. Time’s up.. Unleashing her libido is magic made in the dark. But by the light of day, a face from her past threatens to destroy everything.Warning: This title contains the following: Blindfolds and bondage and sex—oh my. Ooh, and let’s not forget about the m/f/m ménage and the graphic language."
"A48C891321C24F22BD296A708FAE3BF9",,true,"On The Line (Hidden Cove Firefighters series Book 2)","NEW YORK TIMES bestselling author Kathryn Shay spent five years riding fire trucks with a large city fire department, eating in their firehouses and interviewing hundreds of America's Bravest. Read the firefighter romance novels that resulted from her intense relationship with firefighters!. “Powerhouse author Shay follows up AFTER THE FIRE with another dramatic and dynamic thriller. Her complex and unforgettable characters breathe life into this truly intense novel.” RT Book Reviews. Fire Chief Noah Callahan can’t understand what’s going on in his department. A series of arson fires, broken equipment and unusual accidents plague the firefighters. It’s no surprise when he comes under investigation by Captain Eve Woodward from the Office of Fire Prevention and Control. She arrives in Hidden Cove believing he’s guilty, but soon begins to respect, understand and care about this very good man. A second storyline follows hotshot Zach Malvaso, who suffers from PTSD, as he befriends, then falls in love with tough, aloof female firefighter Casey Brennan. Together Casey and Zach confront their demons and alter the course of their lives. Read the whole family saga romance in these exciting stories.. Praise for ON THE LINE:""Shay has crafted another gripping tale, and her many fans will be delighted to return to Hidden Cove and see what's happened to their favorite characters since AFTER THE FIRE."" Shelley Mosley Booklist. “An exhilarating, fiery romance.” Midwest Book Reviews. ""Shay’s powerful characters and emotional topics strike a chord with her readers and have earned her a well-deserved place among the top romance authors.” Waldenbooks Romantic Reader. Also available: Don’t miss the rest of the firefighter romance series AFTER THE FIRE, NOTHING MORE TO LOSE, AMERICA’S BRAVEST, IT HAD TO BE YOU, CHASING THE FIRE, THE FIRE INSIDE."
"E81431455D2D416CA41D712CAAC6302F",,true,"My Lady Compelled (Archangels Book 1)","Lady Gabriella St. John is purchased, from a scandalous ""wives sale,"" by her long-ago admirer and now ex-spy the Duke of Kitteridge.. Lord Kitteridge intends to command and seduce his newly purchased lady away from her too strict English morals. In their first sortie together he extorts three wriggling climaxes from his, at first blush, reluctant lady.. . Erotic passions battle amidst adventure when Gabriella's husband returns trying to steal her back. Old secrets are revealed and launch the Archangels into a new mission to save Gabriella. Will the lady find the courage to risk it all for the passion of the man that she has always desired? Exciting sexual encounters with an adventurous story plot.. . This is the first ebook in Shirl Anders continuing, 6 ebook, Erotic Regency romance series, the Archangels. My Lady CompelledLady EnslavedLady CaptiveLady TakenLady EnthralledLady Gambled My Lady Series Box Set 1-5 ""My Lady Compelled is a wonderful piece of erotic romance. I can't wait to read the stories about the rest of the Archangels!"" Reviewed by: Shelley, Fallen Angels Reviews."
"2FDD0D54ED7B41D3AF73F3B82795B212",,true,,
"688FFC1538C647AFACC060DD1C621B8A",,true,"A Wicked Liaison (The Radwells Book 3)","Constance Townley, Duchess of Wellford, has always been impeccably behaved. So why does she suddenly feel a wild urge to kick over the traces?. Anthony de Portnay Smythe is a mysterious figure. A gentleman by day, he steals secrets for the government by night.. When Constance finds a man in her bedroom late at night, her first instinct is to call for help. But something stops her. The thief apologizes and gracefully takes his leave…with a kiss for good measure!. And Constance knows that won't be the last she sees of this intriguing rogue….."
"8D038876683041DAB8A4A12B0C62C6B3",,true,,
"F7BCAA40D33C46FA9FE5F1B3942653A8",,true,"A Familiar Face","Financially distressed, trade witch Mallory West works part-time at The Club to help make ends meet and receives a surprising invitation from her boss to rest upstairs in the exclusive Lounge. When she wakes, however, she finds herself in another world entirely, captive of the War Leader of the Talians-a fierce race fighting desperately to survive a crushing enemy. Core suspects Mallory is a spy when she suddenly appears in their pleasure house, but upon intensive 'interrogation' that rocks both their worlds, he becomes convinced she is the 'gift' promised to him by his god, Ratlaharan."
"D6621EB2813E411785A2EF1D677E26C3",,true,"Blue Ridge Parkway Plunge (Rachel Myers Murder Mysteries Book 2)","BLUE RIDGE PARKWAY PLUNGE is the second novel in the Rachel Myers Murder Mystery Series. Finding that she cannot go through with her planned-down-to-the-last-detail marriage to long time lover David in Flagstaff, Arizona, amateur (and nearly always reluctant) sleuth Rachel Myers returns to where she was born in the small Appalachian Mountain community of Laurel Hill, North Carolina. She's enjoying settling into her childhood home, and having plenty of space to indulge her passion for gardening, while waiting for her new job as administrator of an exclusive retirement center/nursing facility to begin.. Then, an old family friend, Isaac Starling, begs Rachel to look into the suspicious death of his seventy-three year old lifetime friend who has been found dead at the bottom of a sheer two hundred foot cliff along the Blue Ridge Parkway. The coroner has ruled accident or suicide, but Myers finds a murderous trail that began fifty years before in 1958 and has wound a deadly path all the way to the present. The murderer has the perfect cover and the perfect weapon. Rachel Myers has only hope, hope that her new lover, Detective Robert Barnett, will show up before it's too late."
"9E6248E9D31C44A786A339268603F4B7",,true,"Surviving the Fog","Have you ever been to summer camp? What would you do if almost all of the adults left “for a few hours” and did not return? What would you do if cell phones did no work and your parents never showed up to take you home? What would you do if your camp was surrounded by a mysterious dangerous brown fog? How would you survive the winter? How would you get more to eat? How would you deal with outsiders?. Warning: sexual situations, cursing, brief violence"
"CB07F3A895CC4AA99AF9A2D87A52E833",,true,"The Billionaire's Baby (Harlequin Mini # 19)","Garrett Winslow wants a woman to love him for himself, not for his family's money. So when he meets Haley Turner while on vacation in Mexico, he keeps his real name a secret. A family crisis abruptly ends their spring fling, and Garrett heads home, never knowing the night he spent with Haley has changed both of their lives forever..."
"F90BD024FF0D4366B38F72826965DDD8",,true,"Springtime in Sonora (Henry Wright Mystery Book 2)","This is the second installment in the Henry Wright Mystery series. Henry Wright is a retired Chief of Police from tiny Eagle Lake, Wisconsin. He retired several months after his beloved wife's unexpected death and moved to California. He settled in Palm Springs at the request of his old friend Wayne Johnson, who is a captain in the Palm Springs police department. Henry spends a lot of his time at his computer helping the FBI profile victims of violent crimes. Wayne, and some of his other law enforcement colleagues request his assistance solving the most difficult times. Henry lives with his roommate, retired high school teacher Charles Knightly III. (Please don't call him Chuck.) . One of Henry's numerous ex-colleagues, Sheriff Bill Rustow from Tuolumne County in California's Mother Lode contacts him for help in solving a bizarre mystery.. Bob Sandman is a gold miner in the Sierra Nevada Foothills near Sonora, who is entombed in his gold mine by a large explosion. Henry Wright drives from his home in Palm Springs to to help out his old classmate, Sheriff Bill.. Rustow is shorthanded and needs his help in figuring out who might have wanted Sandman dead. Henry spends a week in Sonora where he discovers that it is more like the Wild West of old than the sleepy little town it appears to be. . He learns about himself as well as he meets someone who will change his life, while he uncovers who sent Sandman to die this horrible death."
"85F34AD563904E75BF7F6ECE81BFF45B",,true,"Among the Living: MM Urban Fantasy (PsyCop Book 1)","“This urban fantasy series follows psychic detective Victor Bayne and partner Jacob Marks in a world where psychic ability is accepted, if still a bit creepy. … Fans of Laurell K. Hamilton’s Anita Blake books would enjoy this series with paranormal activity as well as romance.” - Library Journal Once upon a time if you told doctors you heard voices, they’d diagnose you as schizophrenic, put you on heavy drugs, and lock you away in a cozy state institution to keep you from hurting yourself or others. Nowadays they test you first to see if you’re psychic. Victor Bayne, the psychic half of a PsyCop team, is a gay medium who’s more concerned with flying under the radar than making waves. He hooks up with handsome Jacob Marks, a non-psychic (or “Stiff”) from an adjacent precinct at his ex-partner’s retirement party, and it seems like his dubious luck has taken a turn for the better. But then a serial killer surfaces…and no one can agree what he looks like. Solving murders is a snap when you can ask the victims whodunit, but this killer’s not leaving any spirits behind. Among the Living is book 1 of PsyCop, an ongoing M/M Urban Fantasy series featuring steamy love scenes, astonishing psychic talents, gruesome murders, and a slew of creepy otherworldly creatures."
"F34197A34D2C4319948CBEC76CBF9851",,true,,
"DF32F9220A8744838442CF83AAB62D5C",,true,,
"E127D7484FFB485594736B452D295630",,true,"Blue Ruin 1: Some Kind of Stranger","Derek Graves's desire for the perfect sexual ""prisoner"" has left him with a dark reputation and a string of jilted lovers. He needs a partner who wants the pleasure and the pain he can give. After his search lands him on the wrong end of the fantasy at the hands of a predator, Derek returns to his accustomed hunting ground of Blue Ruin with one purpose in mind: revenge.. He gets it, but he also ends up rescuing the predator's next intended victim, a homeless blue-haired waif who's just Derek's type. He brings the incoherent young man home, needing to find out what he saw, and ensure he won't tell anyone. The scenario couldn't be more perfect to service Derek's dominant fantasies.. Shane ""Blue"" McGowan wakes up groggy, blindfolded, and chained to a stranger's bed. Upon finding himself in luxurious surroundings, the cunning Blue realizes two things: he has no desire to return to a life on the streets, and his handsome captor stirs strange, unfulfilled longings in him.. Manipulating the terms of his own ""imprisonment,"" Blue swings a place to stay in exchange for his silence about a second stranger left beaten and unconscious behind Blue Ruin. To sweeten the deal, Blue agrees to become Derek's submissive. But as their relationship progresses, is Blue truly at Derek's mercy, or is Derek at Blue's?. Publisher's Note: This book contains explicit sexual content, graphic language, and situations that some readers may find objectionable: BDSM (including bondage, Domination/submission, spanking), homoerotic sexual practices (male/male), masturbation, strong violence."
"269311628B3141F29E8EE7178804EE90",,true,"Mortal Ghost","It's a fiery hot summer, and sixteen-year-old Jesse Wright is on the run. An oddly gifted boy, he arrives in a new city where the direction of his life is about to change. He's hungry and lonely and desperate - and beset by visions of a stranger who is being brutally tortured. And then there are Jesse's own memories of a fire ..."
"46C55062E48D4715826E525AD30C5331",,true,"Secret Thunder (Lords of Conquest)","Young Faithe of Hauekleah, widowed by the conquering Normans, is horrified to learn that they’ve given her hand in marriage, and therefore her estate, to one of their own: the notorious Luke de Périgueux, a Norman soldier known as the Black Dragon for his ruthlessness against her people. She could refuse the marriage, but that would mean losing her ancestral farmstead, an even worse prospect than giving herself to some Norman devil. Although determined to keep her lord husband at a distance, Faithe finds herself losing her heart as she comes to know the man within the beast--but before long, it becomes all too apparent that the Black Dragon is hiding a dark and terrible secret. . The paperback edition made the Ingrams A-List of Top 50 Requested Titles for three weeks.. “A marvelous love story from the queen of medieval romance. I will buy anything she writes! Once again Patricia Ryan dazzles us with her amazing storytelling abilities. This is as good as it gets. If you only read one historical romance this year, it should be Secret Thunder!” The Literary Times. “Patricia Ryan continues to create superb medieval romances that capture the atmosphere and tenor of the time. Ms. Ryan breathes freshness into every page and enthralls readers with the power of her characters’ emotions and their intelligent handling of the complex situations. She is a wonderful writer whose talent continues to enchant readers.” Romantic Times. “Secret Thunder is a superb medieval romance that is so well written it will not remain a secret amongst the genre’s fans for very long. Patricia Ryan brings startling freshness to this historical period.” Affaire de Coeur. “Ms. Ryan has penned a totally absorbing tale with complicated situations and complex, compelling characters. The poignant relationship between Faithe and Luke is achingly beautiful, as a woman’s love redeems a tortured man. I loved everything about this book—it’s full-bodied, like vintage wine. Brava, Ms. Ryan. It’s the best book yet!!” The Old Book Barn Gazette. “Patricia Ryan is a master, blending rich historical detail and poignant emotions, making the era come alive in an honest, seamless story. Brilliant!” RomEx Review. About the Author:. Patricia Ryan is the USA Today bestselling author of more than two dozen romances and mysteries, including the #1 national bestseller Still Life With Murder. Her novels have garnered rave reviews and been published in over twenty countries. A RITA® winner (for Silken Threads) and four-time nominee, she is also the recipient of two Romantic Times Awards and a Mary Higgins Clark Award nomination for the second book of her historical mystery series featuring Boston governess Nell Sweeney, which she wrote under the name P.B. Ryan.. To find out more about Patricia Ryan’s award-winning romances and romantic suspense, including special projects, excerpts, and sneak previews, subscribe to her email newsletter by visiting patricia-ryan.com. Most issues features free and deeply discounted ebooks by Patricia and other bestselling romance and mystery authors. And if you would like to receive an email when Pat publishes a new book, just follow the Patricia Ryan and P.B. Ryan author links at the top of this page and click the big yellow ""Follow"" button."
"00F7991D40FF4317992C3253F2893488",,true,,
"3BF85118E53342989B3636B41731ADF6",,true,"Translight (Galactic Alliance Book 1)","While testing Earth's first stardrive, one of humanity's oldest questions is answered: We are not alone. But before Earth can benefit from the advanced technologies offered by the other cultures, it must form a united world government. Old habits are hard to break and it doesn't take long before things begin to unravel.. Jay Kauffman, mathematical genius and creator of the stardrive, believed his invention would free mankind. Instead, it has made war inevitable.. Translight is the first book of the Galactic Alliance series. It is a hard military science fiction space opera that has been compared to E.E. 'Doc' Smith's famous Lensmen and Skylark series."
"AF1DF3B8654D4B589E5DDFB94883CBB1",,true,"With This Ring","The end of the year is the start of a whole new beginning…A Tabloid Star StoryJosh Bauer and Ryan Kellar sweated through a turbulent start to their relationship. Now that they’ve embarked on a life together, filled with family friends—and each other—Ryan’s suffering sweaty palms again. For an entirely different reason. It’s not the heat they generate every time they’re alone together. It’s not even the crush of people at Josh’s jam-packed birthday party. It’s the birthday present Ryan’s carrying in his jeans pocket. The one that could make him the happiest man in the world, come New Year’s Eve. If Josh says “yes”… Warning: Hot guy on guy sex. A happily married couple and a rocking New Year’s Eve party guaranteed to keep you up all night."
"9C35B532F4BB4478BA7E3D79E81BD4AF",,true,"Kindle DX Leather Cover, Black (Fits 9.7"" Display, Latest and 2nd Generation Kindle DXs)",
"809944770FB840F1A7DE75AAD24FACDD",,true,,
"FD2027636F17432E90AEB30E67D6946E",,true,,
"0494F2E3A1B742788D9524695340C030",,true,,
"47E18B698C9B4C32AD03E7764C245958",,true,,
"3D4E476D63B24FEB98B90E526F98A2CE",,true,,
"E1D6FB61D48344B6BB7FA44CB13CCC41",,true,"Mistress Christmas (Wild West Boys Book 1)","...all signs point North for not-so-Saint-NickA part of the Wild West Boys series. In a rare moment of recklessness, mild-mannered accountant Holly North lets her best friend guilt her into filling in as Mistress Christmas at Sugar Plums, a Christmas-themed strip club. Fearing she’ll be recognized—or worse, considered a fraud—she dons a velvet mask along with the Mrs. Claus-meets-dominatrix costume. She’s shocked at how deliciously wicked anonymity feels. Detective Nick West is determined to discover how his friend was supposedly robbed after a lap dance at Sugar Plums. His visions of revenge vanish faster than a flying sleigh upon his first peek at Mistress Christmas—a leggy brunette with smoky eyes and a lush mouth begging for hours beneath the mistletoe. Their attraction flares hotter than a fireplace on a cold winter evening, and Nick is only too happy to oblige when Holly blurts out her one Christmas wish… For a naughty secret Santa to sweep her away for a night of anonymous sexual pleasure."
"3E88C8345ABF47DBBF8705903ED26C36",,true,"Jimmy: Red, Hot, & Blue","Social butterfly. A Black Ops soldier. A match made in bed... Special Operations gave Jimmy Gordon the undercover skills of a chameleon, but nothing prepared him for Amelia Monroe-Carrington, the governor's hot, redheaded daughter. She thought she was seducing a banquet waiter, and he let her. His next assignment pulled him from her bed and into the worst six months of his life. Images of Lia were what kept him alive imprisoned in Kosovo, and even now he's home and recovered, she's still in his head. For her father's political career, Lia has always done the appropriate thing, right down to dating a senator's son. Her one rebellious act, an incredible night with a totally inappropriate man, ended when he disappeared. And then never called. When they unexpectedly meet again, the pull between them is stronger than ever, tempting Lia to stop sacrificing her own happiness for the family dynasty. Warning: Contains incredible one-night-stand sex hot enough to withstand time, distance, and some really nasty terrorist torture."
"6E5369618AD748E5A866DCF71CEDC917",,true,,
"072DBC026D184226A23A9741A910DDD0",,true,,
"47A4570970394DB78573D9B8EA09AF68",,true,,
"7C383665DFCA46D98315D12483FFAB43",,true,"The Wild's Call (Aspect of Crow Book 1)","The Wild's Call by Jeri Smith-Ready released on Mar 01, 2009 is available now for purchase."
"5175D43E2EA64576A645F62AC8B7D4A7",,true,"Rachel's Totem (Cougar Falls Book 1)","A Cougar Falls and Feral Attraction story. Mountain man or mountain lion? In his case-one and the same. When Rachel arrives in Cougar Falls for a reading of her aunt's will, she finds herself in a typical mountain town. Except that it's not quite...typical. It's full of the requisite, rough-hewn mountaineers, but these men seem more animal than man.. And one of the rude strangers brings out the animal in her during an embarrassingly orgasmic-and scorching-sexual encounter in an alley. The fantastic tales that the townsfolk tell about the Ac-Taw, a clan of people who can shift into animals, are nothing but folklore. Or are they? Burke is stunned by his response to Rachel, and even more so when she innocently shows signs of possessing Ac-Taw blood. And this puts her in more danger than she knows, danger that only increases the urgency to mark her as his own. Rachel comes to realize she's inherited much more than just property. She has also inherited a destiny to protect her newfound home. For the Ac-Taw aren't just legend-they're real."
"7A129D3DC1844D81B9A5C1E5758C8471",,true,"John Carter?s Chronicles of Mars: A Princess of Mars, Gods Of Mars, Warlords of Mars, Thuvia, Maid of Mars, The Chessmen of Mar","Collected here in this oversized omnibus edition are five novels of Mars by Edgar Rice Burroughs: A Princess of Mars, Gods Of Mars, Warlords of Mars, Thuvia, Maid of Mars, and The Chessmen of Mars. These novels will transport you to a lush Mars that never was. A Mars filled with strange and wonderful flora and fauna; giants and monsters, and most importantly maidens in distress and fabulous adventures. Join John Carter as he explores this fantastic milieu."
"F0BAEF1F201440F889BEC08EC27D26E0",,true,,
"560586268D164D568ED45EF853402775",,true,"Dead(ish)","Linda's had a bad day. First her boyfriend killed her. Then she woke up, still on this boring plane of existence, and with an odd obsession about her missing body. Mike won't tell her what he did with her body, and she can't find the stupid thing herself. There's only one thing she can do - torment the bastard until he coughs up the information.. This is a very short work - novelette length - around 11000 words or 44 (print) pages.. Warning: Frequent foul language, mild sex scenes, and Australian spelling. Not suitable for children."
"967072713D6146D5A1353880ADC95049",,true,"Rapid Wall Home AC Charger for The Amazon Kindle All Models Including The Fire HD HDX DX/Touch/Keyboard (WiFi and 3G)",
"D9C8A495884A470E9656EFA3BB9F145A",,true,,
"396D331870044DC7B682EA2FA9DBCEEA",,true,"The Rise and Fall of a Hustler","Meet Mercedes...sexy, goal driven, and smart. But what Mercedes has against her is that ""weakness"" for the benjamins, the d*ck, and yes-The Hustlers. Determined not to allow her past to get the best of her or become a product of it, she makes a vow to never catch feelings for nigga...ever! But living in the projects, a sistah's gotta do what a sistah's gotta do...f*ck, suck, duck bullets while getting paid for the damn inconvenience! After her quiet life of getting her ""nutts"" off, Mercedes cuts into one of 757's biggest known hustlers name Polo, who rolls with DC's prime gangsta, not to mention paid up the ass, Rayful Edmonds. Polo invites her to their private party they're gonna be throwing and like a dummy, she accepted the invite and reminded herself to just say ""no"" to drug...dealers! Unbeknown to her, Mercedes' life is about to change and for the worst!"
"0C69B0E55EE14DA3BFF36658AAD87CF1",,true,"Kidnapped the Wrong Sister","“And why is that Mr Dranias” she had bit back her eyes angry daggers . “Because you forced my hand….I told you there was no way that I was letting you get your greedy little hooks into my brother.. so welcome to my island”. Diona had looked at him, the confusion on her face so clear. “Wh…what do you mean” she stuttered. By now Nikias Dranias had moved so close to her that there was only about a foot between them, and she could see his dark eyes as they looked down on her with triumph on his face. “I mean Miss Brown that you will be staying here, until you’re due to return back to the UK, when I personally will put you back on the damn plane and out of our lives. My brother, has a very short attentions span Miss Brown, and I’m sure that once you are out of the way, he will quickly find other little playmates with which to fill his day.. Diona had looked at him with shock, her eyes wide with disbelief. “You can’t do that “she cried out. He had smiled back his eyebrow lifting . “I think you will find I already have” . Mistaken for her sister, Diona Brown had been tricked into visiting the island home of the Billionaire Nikias Dranias, who planned on keeping her there as his prisoner to stop his brother from marrying the woman he believed to be no more than a gold digger.. However passion had quickly flared between the two, and now Diona had found that she has to escape to not only save her sister but also herself from the enigmatic and distrustful Greek."
"407145E4565D426990C2A0D708CE26A8",,true,,
"682E2E00E1C54049B50AAE5C0D2CCB20",,true,"Two Plus One (Hot for Teacher)","A Hot for Teacher Tale. College math teacher, Briony Swift, lives life on the straight and narrow. After all, one plus one always equals two. But when two of her adult male students visit her office one afternoon, she soon discovers that one plus two might be a new and better equation to explore... ."
"F93A2B9E0C4C4AAF881ABFEFFB215C46",,true,"Day of Sacrifice : A Paranormal Romance","The Day of Sacrifice stories are serialized. Day of Sacrifice is part 1 of 6. All six stories are available together in the Day of Sacrifice Omnibus.. *****. With only three days left until her twenty-first birthday, her Day of Sacrifice, Flora Hamilton should be living it up. But when another Supernatural family puts a hit on her she’s forced to go into hiding with Julian, her gorgeous new Guardian Angel. Sometimes running for your life isn’t so bad.. *****. Day of Sacrifice is approximately 15,000 words. It is intended for adults due to language and sexual situations.. *****. Day of Sacrifice Series:Day of SacrificeRebellionDormantTakeoverDissentUnfavorable"
"B31E012FFF3E49BCBB8CD9DC51C7F4E9",,true,,
"DAA0A4C85E1C4CE9A97A17E9419B3AD7",,true,,
